proba_0	proba_1
0.055264444213281305	0.9447355557867185
0.048783776156000096	0.9512162238439998
0.041881387980293346	0.9581186120197066
0.05837706816922628	0.9416229318307736
0.4184183362511548	0.5815816637488452
0.08749821004720726	0.9125017899527925
0.15074458550069633	0.8492554144993035
0.16118261680955126	0.8388173831904487
0.7336030083387713	0.2663969916612286
0.8158445282899491	0.18415547171005098
0.08955605275750457	0.9104439472424951
0.4701345811351276	0.5298654188648725
0.49611855216819256	0.5038814478318073
0.152654247074642	0.8473457529253581
0.19370290729582007	0.8062970927041797
0.15178848121326033	0.8482115187867396
0.19850207155079855	0.8014979284492013
0.15721977268747706	0.8427802273125228
0.19761225953323425	0.8023877404667656
0.665397805315502	0.334602194684498
0.7171814035577782	0.2828185964422218
0.7337991655484781	0.2662008344515218
0.12518808280001828	0.8748119171999817
0.13320407886355304	0.866795921136447
0.052042855603146296	0.9479571443968537
0.05878757267299552	0.9412124273270044
0.054666064528743154	0.9453339354712567
0.10511374273365448	0.8948862572663451
0.12187425293797613	0.8781257470620238
0.18462012056942093	0.815379879430579
0.0525046500824304	0.9474953499175693
0.12008909138669056	0.8799109086133096
0.09186600920602059	0.9081339907939793
0.5207066237863714	0.47929337621362855
0.11412901678792106	0.885870983212079
0.09616184766927623	0.9038381523307237
0.8667592618529132	0.13324073814708665
0.3916800736330046	0.6083199263669953
0.1380504594979776	0.8619495405020223
0.7061309367776348	0.2938690632223649
0.7108378693359835	0.2891621306640164
0.8262570706013571	0.17374292939864283
0.8645069299783448	0.135493070021655
0.8606166380499777	0.13938336195002218
0.862874437214279	0.13712556278572083
0.8628592981032902	0.13714070189670954
0.07959997586491423	0.9204000241350859
0.09249409423985945	0.9075059057601405
0.08866317074371038	0.9113368292562896
0.18848377646319356	0.8115162235368064
0.8523123145618396	0.14768768543816035
0.8581309533542709	0.141869046645729
0.06461151384916677	0.9353884861508331
0.12676113249477988	0.8732388675052201
0.1954133612662819	0.8045866387337182
0.29079779187061094	0.709202208129389
0.7023292166085718	0.29767078339142816
0.7488147140096065	0.2511852859903937
0.7722227183576765	0.2277772816423234
0.057769788452354	0.9422302115476459
0.08773220595044558	0.9122677940495544
0.07751213094436332	0.9224878690556366
0.09877045958350233	0.9012295404164977
0.13387498770231315	0.866125012297687
0.5085005910901698	0.4914994089098301
0.09036881361265733	0.9096311863873427
0.15877441791313138	0.8412255820868687
0.1604787455035254	0.8395212544964745
0.4006583723905173	0.5993416276094827
0.18492513535445945	0.8150748646455404
0.20313216075900908	0.7968678392409907
0.24723067187789702	0.7527693281221026
0.25042448930614847	0.7495755106938513
0.32390198289994965	0.6760980171000504
0.3027593737656412	0.6972406262343586
0.678832324819458	0.32116767518054223
0.7115449267581532	0.28845507324184694
0.6969924752617837	0.3030075247382164
0.8560958069673248	0.14390419303267513
0.7946746979717872	0.20532530202821278
0.7969260038761123	0.20307399612388755
0.8308761811948544	0.16912381880514574
0.8363281783984136	0.16367182160158644
0.8381057915857726	0.16189420841422741
0.8390848860067244	0.1609151139932755
0.8740856505046409	0.125914349495359
0.8588456817244114	0.14115431827558872
0.8546942275163079	0.14530577248369195
0.8793139252700244	0.12068607472997543
0.8454448483626771	0.15455515163732272
0.8666602255466952	0.1333397744533046
0.8709971134890243	0.12900288651097566
0.8705678224973852	0.12943217750261488
0.6072362793970106	0.3927637206029895
0.6426477260877297	0.35735227391227026
0.12232998740718898	0.877670012592811
0.8605413710624699	0.13945862893753017
0.8542026158833305	0.1457973841166695
0.8603046587115832	0.13969534128841674
0.8598568698584509	0.14014313014154892
0.8613768576972235	0.1386231423027763
0.30846215901181856	0.6915378409881814
0.07740144345379564	0.9225985565462044
0.08193432549482516	0.9180656745051747
0.3911558635433676	0.6088441364566325
0.09436962534367618	0.9056303746563239
0.10041688427486825	0.8995831157251317
0.08046565428843568	0.9195343457115642
0.07873613541382779	0.921263864586172
0.08050968775153258	0.9194903122484673
0.12471843819331264	0.8752815618066877
0.12827453203059136	0.8717254679694088
0.13936809696500738	0.8606319030349926
0.22005798142314362	0.7799420185768564
0.6696943502591366	0.3303056497408635
0.733890566769544	0.26610943323045605
0.8445919082889053	0.1554080917110948
0.8474859836177955	0.1525140163822045
0.0706057122010314	0.9293942877989686
0.048098124369658414	0.9519018756303415
0.2934576690236465	0.7065423309763535
0.7131885079813826	0.2868114920186173
0.16413178640926634	0.8358682135907336
0.24153131120452592	0.758468688795474
0.5469099463083108	0.4530900536916893
0.8267837968084826	0.17321620319151748
0.05534622030688113	0.9446537796931187
0.07369158869394604	0.9263084113060539
0.10627148689117119	0.8937285131088286
0.09517319669459391	0.904826803305406
0.8544421814808879	0.14555781851911176
0.8630433390235264	0.13695666097647347
0.7698653010068884	0.23013469899311165
0.8643793389278107	0.13562066107218926
0.38485971383262246	0.6151402861673774
0.7060588172185054	0.29394118278149484
0.824678739093169	0.17532126090683078
0.10905094095537254	0.8909490590446274
0.1758542512765406	0.8241457487234594
0.25504495004999245	0.7449550499500076
0.5824504510637157	0.4175495489362842
0.7297554158493554	0.27024458415064484
0.3351608922413519	0.6648391077586479
0.8502679130173789	0.1497320869826209
0.8402174417984706	0.15978255820152923
0.05970717208731963	0.9402928279126803
0.05141306991615953	0.9485869300838402
0.8131422410704207	0.18685775892957937
0.8046996935288978	0.19530030647110222
0.09900989542717191	0.900990104572828
0.09254920358297197	0.9074507964170279
0.7114062306036192	0.2885937693963808
0.8404268882576573	0.15957311174234268
0.05514768546262012	0.9448523145373798
0.12737420925520745	0.8726257907447925
0.06863020412015072	0.9313697958798491
0.42554689108940535	0.5744531089105946
0.10461056438619303	0.8953894356138068
0.8648583551692908	0.13514164483070917
0.3119958513220011	0.6880041486779989
0.10010250568122828	0.8998974943187715
0.3342650175922612	0.6657349824077388
0.07766055847356336	0.9223394415264365
0.1361319692128484	0.8638680307871518
0.5979191639146009	0.40208083608539913
0.7027810395520828	0.2972189604479173
0.8559105234686658	0.14408947653133405
0.8654691477381998	0.1345308522618001
0.8747971787301355	0.12520282126986423
0.0481518877596804	0.9518481122403195
0.18085645650413432	0.8191435434958656
0.3089057231386358	0.6910942768613642
0.8455511838184694	0.1544488161815303
0.8383003949632715	0.16169960503672842
0.06494765358406186	0.9350523464159382
0.8384148051947924	0.16158519480520742
0.8611454020683845	0.13885459793161548
0.8687036552776877	0.1312963447223124
0.877975361329742	0.12202463867025802
0.4835748528396031	0.516425147160397
0.6516761121580592	0.34832388784194074
0.6634111960760982	0.3365888039239017
0.04937142548669149	0.9506285745133083
0.8543409157758945	0.1456590842241056
0.420569695308989	0.579430304691011
0.8694730907896586	0.13052690921034146
0.10124097469660906	0.8987590253033909
0.08685336732629242	0.9131466326737074
0.5777208617466395	0.42227913825336055
0.08685709253462041	0.9131429074653795
0.09877761786419746	0.9012223821358024
0.5426000446271201	0.45739995537287986
0.09863318326549127	0.9013668167345088
0.11537175661963733	0.8846282433803626
0.1469295784192995	0.8530704215807005
0.20183195616966457	0.7981680438303355
0.7021207287071475	0.2978792712928524
0.8740115752278125	0.12598842477218739
0.8765741712024198	0.12342582879758048
0.10365577326000466	0.8963442267399953
0.0931587989068012	0.9068412010931988
0.4822267238506814	0.5177732761493186
0.8535217831552646	0.14647821684473541
0.07865049693572312	0.9213495030642767
0.09066401716387798	0.9093359828361219
0.1776126749986453	0.8223873250013548
0.7394164380602619	0.2605835619397377
0.7377393060173297	0.26226069398267016
